"","distance","condition","norm","proportion"
"6995",233200000,"mig14",0.0126471276,2.83232427963841e-06
"6996",233200000,"mig5",0.006360448,2.33740185057894e-06
"6997",233300000,"control",0.0097389704,2.44769277832224e-06
"6998",233300000,"mig14",0.0086008096,1.92615134638376e-06
"6999",233300000,"mig5",0.0118890126,4.36909476389027e-06
"7000",233400000,"control",0.0086087829,2.16364306174234e-06
"7001",233400000,"mig14",0.0119195744,2.6693887374139e-06
"7002",233400000,"mig5",0.0091427872,3.35988403972951e-06
"7003",233500000,"control",0.0109897401,2.7620483863888e-06
"7004",233500000,"mig14",0.0076440391,1.71188258885246e-06
"7005",233500000,"mig5",0.011231414,4.12743377010837e-06
"7006",233600000,"control",0.0084587043,2.12592384807672e-06
"7007",233600000,"mig14",0.0075754047,1.69651191468148e-06
"7008",233600000,"mig5",0.0084135878,3.09191045878032e-06
"7009",233700000,"control",0.0103227612,2.59441676109674e-06
"7010",233700000,"mig14",0.0089409721,2.0023307397009e-06
"7011",233700000,"mig5",0.0082887407,3.04603038200281e-06
"7012",233800000,"control",0.0077773403,1.95467681951929e-06
"7013",233800000,"mig14",0.0083652887,1.87340643983025e-06
"7014",233800000,"mig5",0.0093811063,3.44746395632788e-06
"7015",233900000,"control",0.0137725414,3.46144907925011e-06
"7016",233900000,"mig14",0.0090118644,2.01820707058645e-06
"7017",233900000,"mig5",0.0092346869,3.39365627225898e-06
"7018",2.34e+08,"control",0.0086922857,2.1846297977252e-06
"7019",2.34e+08,"mig14",0.0107932302,2.41714394904868e-06
"7020",2.34e+08,"mig5",0.0101640106,3.73517355786007e-06
"7021",234100000,"control",0.0073384191,1.84436287385903e-06
"7022",234100000,"mig14",0.007909401,1.77131038748248e-06
"7023",234100000,"mig5",0.0089027375,3.27166814471536e-06
"7024",234200000,"control",0.005980269,1.50301937910442e-06
"7025",234200000,"mig14",0.0090630047,2.02965994098826e-06
"7026",234200000,"mig5",0.0065179647,2.3952876828469e-06
"7027",234300000,"control",0.0085051523,2.13759761126708e-06
"7028",234300000,"mig14",0.0071055187,1.59128094298936e-06
"7029",234300000,"mig5",0.0081624183,2.99960814703924e-06
"7030",234400000,"control",0.0078731571,1.97875842976856e-06
"7031",234400000,"mig14",0.0060357716,1.35171107540909e-06
"7032",234400000,"mig5",0.0080012756,2.94038979556662e-06
"7033",234500000,"control",0.0078263733,1.96700027005565e-06
"7034",234500000,"mig14",0.0060993056,1.36593951497845e-06
"7035",234500000,"mig5",0.0086690915,3.18580554623482e-06
"7036",234600000,"control",0.0096008777,2.41298597763938e-06
"7037",234600000,"mig14",0.0064679176,1.44849017394121e-06
"7038",234600000,"mig5",0.0087323804,3.20906359220597e-06
"7039",234700000,"control",0.0083054813,2.08741435321545e-06
"7040",234700000,"mig14",0.0088285899,1.97716274553445e-06
"7041",234700000,"mig5",0.0092739718,3.40809308519414e-06
"7042",234800000,"control",0.0060933916,1.53145045135463e-06
"7043",234800000,"mig14",0.0081683108,1.82929323829015e-06
"7044",234800000,"mig5",0.00742020881,2.72685348644878e-06
"7045",234900000,"control",0.0083409663,2.09633278860147e-06
"7046",234900000,"mig14",0.0070791693,1.58537999474765e-06
"7047",234900000,"mig5",0.008729985,3.20818330635301e-06
"7048",2.35e+08,"control",0.0062049406,1.55948603114539e-06
"7049",2.35e+08,"mig14",0.0092860851,2.07961879751403e-06
"7050",2.35e+08,"mig5",0.0064162458,2.35790699125114e-06
"7051",235100000,"control",0.0048971807,1.23080709163353e-06
"7052",235100000,"mig14",0.0061847114,1.38506614425053e-06
"7053",235100000,"mig5",0.0096128823,3.53263934826879e-06
"7054",235200000,"control",0.0085988042,2.16113511778893e-06
"7055",235200000,"mig14",0.0141733886,3.17413043705911e-06
"7056",235200000,"mig5",0.0065774483,2.41714731863342e-06
"7057",235300000,"control",0.0068303795,1.71667741955046e-06
"7058",235300000,"mig14",0.0031923224,7.14920615014082e-07
"7059",235300000,"mig5",0.0062006504,2.27867781007769e-06
"7060",235400000,"control",0.0072479573,1.82162713430138e-06
"7061",235400000,"mig14",0.0091569187,2.05069198168642e-06
"7062",235400000,"mig5",0.0041499686,1.52507249261129e-06
"7063",235500000,"control",0.0077721187,1.95336447621334e-06
"7064",235500000,"mig14",0.0066225787,1.4831265279419e-06
"7065",235500000,"mig5",0.0078071574,2.86905327337336e-06
"7066",235600000,"control",0.0094334072,2.37089566248328e-06
"7067",235600000,"mig14",0.0090186408,2.01972464539518e-06
"7068",235600000,"mig5",0.0108328213,3.98095488770775e-06
"7069",235700000,"control",0.0077745036,1.95396387248084e-06
"7070",235700000,"mig14",0.005932082,1.32848978904949e-06
"7071",235700000,"mig5",0.0042471738,1.56079444401564e-06
"7072",235800000,"control",0.0037696326,9.47420734736814e-07
"7073",235800000,"mig14",0.00387502,8.67810745428428e-07
"7074",235800000,"mig5",0.0074244291,2.72840440136169e-06
"7075",235900000,"control",0.0069091824,1.73648293094629e-06
"7076",235900000,"mig14",0.0068874071,1.54243484924466e-06
"7077",235900000,"mig5",0.0091397353,3.35876249660742e-06
"7078",2.36e+08,"control",0.0053390033,1.34185024536563e-06
"7079",2.36e+08,"mig14",0.0042141618,9.43761552976244e-07
"7080",2.36e+08,"mig5",0.0057965841,2.13018743371166e-06
"7081",236100000,"control",0.0098875218,2.48502816122777e-06
"7082",236100000,"mig14",0.0075028188,1.68025630206874e-06
"7083",236100000,"mig5",0.0058636197,2.15482235494593e-06
"7084",236200000,"control",0.008932537,2.24501209152419e-06
"7085",236200000,"mig14",0.0054724419,1.22555338670581e-06
"7086",236200000,"mig5",0.0054505996,2.00304154547051e-06
"7087",236300000,"control",0.0067989602,1.70878081543818e-06
"7088",236300000,"mig14",0.0070219673,1.57256960660514e-06
"7089",236300000,"mig5",0.0052103517,1.91475281391297e-06
"7090",236400000,"control",0.0061010063,1.53336425183184e-06
"7091",236400000,"mig14",0.0059865978,1.34069860269061e-06
"7092",236400000,"mig5",0.0095326648,3.50316020891433e-06
"7093",236500000,"control",0.0072526606,1.82280921340948e-06
"7094",236500000,"mig14",0.0063786724,1.42850371102284e-06
"7095",236500000,"mig5",0.0043317386,1.59187117320419e-06
"7096",236600000,"control",0.0086493012,2.17382651504659e-06
"7097",236600000,"mig14",0.0075478002,1.69032988678945e-06
"7098",236600000,"mig5",0.0058231571,2.13995274888685e-06
"7099",236700000,"control",0.0052576599,1.32140623079668e-06
"7100",236700000,"mig14",0.005055576,1.13219626663348e-06
"7101",236700000,"mig5",0.0103923153,3.81907328131915e-06
"7102",236800000,"control",0.0084598921,2.12622237752723e-06
"7103",236800000,"mig14",0.0033335405,7.46546409107786e-07
"7104",236800000,"mig5",0.0057909114,2.12810277246173e-06
"7105",236900000,"control",0.0044616301,1.12134027795332e-06
"7106",236900000,"mig14",0.0047992728,1.07479716390686e-06
"7107",236900000,"mig5",0.007350373,2.70118951568278e-06
"7108",2.37e+08,"control",0.0064661872,1.62514506797553e-06
"7109",2.37e+08,"mig14",0.0079859765,1.78845947103213e-06
"7110",2.37e+08,"mig5",0.006316973,2.32142521725784e-06
"7111",237100000,"control",0.0053468621,1.34382539542937e-06
"7112",237100000,"mig14",0.0038149925,8.54367586548937e-07
"7113",237100000,"mig5",0.0071752103,2.63681895261357e-06
"7114",237200000,"control",0.0047584467,1.19593911319633e-06
"7115",237200000,"mig14",0.0058624775,1.3129018609794e-06
"7116",237200000,"mig5",0.0035694803,1.31174877285768e-06
"7117",237300000,"control",0.007668939,1.92743235031228e-06
"7118",237300000,"mig14",0.0049176595,1.10130986587377e-06
"7119",237300000,"mig5",0.0102594623,3.77025111532472e-06
"7120",237400000,"control",0.0029699033,7.46424987565974e-07
"7121",237400000,"mig14",0.0070364458,1.57581206674152e-06
"7122",237400000,"mig5",0.0051117764,1.87852736428405e-06
"7123",237500000,"control",0.0056354105,1.41634618621814e-06
"7124",237500000,"mig14",0.0046080237,1.03196692715105e-06
"7125",237500000,"mig5",0.0052324307,1.92286662845228e-06
"7126",237600000,"control",0.0039999143,1.00529737168293e-06
"7127",237600000,"mig14",0.0039966444,8.95048530324063e-07
"7128",237600000,"mig5",0.0043011723,1.58063835970027e-06
"7129",237700000,"control",0.0054060163,1.35869260440532e-06
"7130",237700000,"mig14",0.0040279901,9.02068399971956e-07
"7131",237700000,"mig5",0.005292457,1.94492570113135e-06
"7132",237800000,"control",0.004951566,1.24447573427125e-06
"7133",237800000,"mig14",0.0050942335,1.14085361392237e-06
"7134",237800000,"mig5",0.0109490612,4.0236719034543e-06
"7135",237900000,"control",0.004067227,1.022215054242e-06
"7136",237900000,"mig14",0.0048785289,1.09254656783788e-06
"7137",237900000,"mig5",0.0035608841,1.30858975421812e-06
"7138",2.38e+08,"control",0.0036266614,9.1148782197757e-07
"7139",2.38e+08,"mig14",0.0036675518,8.21348241158851e-07
"7140",2.38e+08,"mig5",0.0042964467,1.57890174835071e-06
"7141",238100000,"control",0.0077840932,1.95637402403721e-06
"7142",238100000,"mig14",0.0064331381,1.44070130476875e-06
"7143",238100000,"mig5",0.0036031842,1.32413462338766e-06
"7144",238200000,"control",0.0047450956,1.19258358486936e-06
"7145",238200000,"mig14",0.0071899367,1.61018635444726e-06
"7146",238200000,"mig5",0.0052186382,1.91779802085984e-06
"7147",238300000,"control",0.0052607267,1.32217700880547e-06
"7148",238300000,"mig14",0.0035177534,7.8780088884377e-07
"7149",238300000,"mig5",0.0054761734,2.01243966450966e-06
"7150",238400000,"control",0.0055963776,1.40653605809135e-06
"7151",238400000,"mig14",0.0030959205,6.93331409100379e-07
"7152",238400000,"mig5",0.0062770509,2.30675423961303e-06
"7153",238500000,"control",0.0042138577,1.05906770813962e-06
"7154",238500000,"mig14",0.0071780162,1.60751675842172e-06
"7155",238500000,"mig5",0.0035708989,1.31227009435346e-06
"7156",238600000,"control",0.0074069991,1.86159906658196e-06
"7157",238600000,"mig14",0.0049423348,1.10683589941339e-06
"7158",238600000,"mig5",0.0033056454,1.21479205164758e-06
"7159",238700000,"control",0.0050445579,1.26784736317285e-06
"7160",238700000,"mig14",0.0084202135,1.88570684902311e-06
"7161",238700000,"mig5",0.0046049203,1.69226275114403e-06
"7162",238800000,"control",0.0068025129,1.70967371456164e-06
"7163",238800000,"mig14",0.0017899917,4.00868648803799e-07
"7164",238800000,"mig5",0.0063168459,2.32137850926255e-06
"7165",238900000,"control",0.0046913738,1.17908169950595e-06
"7166",238900000,"mig14",0.0040994319,9.18067791384838e-07
"7167",238900000,"mig5",0.003523037,1.29468131858921e-06
"7168",2.39e+08,"control",0.0037291687,9.37250953769747e-07
"7169",2.39e+08,"mig14",0.0023241602,5.20495686643446e-07
"7170",2.39e+08,"mig5",0.0029030704,1.06684971330965e-06
"7171",239100000,"control",0.0032270408,8.11051285412185e-07
"7172",239100000,"mig14",0.0037403956,8.37661610477678e-07
"7173",239100000,"mig5",0.0044954312,1.65202658775456e-06
"7174",239200000,"control",0.0062701575,1.57587697686123e-06
"7175",239200000,"mig14",0.0018749813,4.19902070084119e-07
"7176",239200000,"mig5",0.0073020749,2.68344044072462e-06
"7177",239300000,"control",0.0053326214,1.34024628417668e-06
"7178",239300000,"mig14",0.0030498469,6.83013226185047e-07
"7179",239300000,"mig5",0.0033379827,1.22667569016844e-06
"7180",239400000,"control",0.0036840793,9.25918647147387e-07
"7181",239400000,"mig14",0.0036837304,8.24971438697442e-07
"7182",239400000,"mig5",0.0022397636,8.23091012378271e-07
"7183",239500000,"control",0.0022012855,5.53248485217232e-07
"7184",239500000,"mig14",0.0026245967,5.87778442092168e-07
"7185",239500000,"mig5",0.0070124787,2.57701669607635e-06
"7186",239600000,"control",0.0033862172,8.51057046674108e-07
"7187",239600000,"mig14",0.0038490193,8.61987888553196e-07
"7188",239600000,"mig5",0.001980552,7.27833308277628e-07
"7189",239700000,"control",0.0055878306,1.40438794290904e-06
"7190",239700000,"mig14",0.0042528371,9.52422886575211e-07
"7191",239700000,"mig5",0.0088588109,3.25552555285239e-06
"7192",239800000,"control",0.0051649413,1.29810329030965e-06
"7193",239800000,"mig14",0.0026970494,6.04004224564336e-07
"7194",239800000,"mig5",0.005418837,1.9913691035263e-06
"7195",239900000,"control",0.0041044206,1.0315629116007e-06
"7196",239900000,"mig14",0.0033300069,7.45755059372805e-07
"7197",239900000,"mig5",0.0044996003,1.65355869084781e-06
"7198",2.4e+08,"control",0.0058525369,1.47091650519796e-06
"7199",2.4e+08,"mig14",0.0033201543,7.43548569561035e-07
"7200",2.4e+08,"mig5",0.0019266766,7.0803463062777e-07
"7201",240100000,"control",0.0026629823,6.69286616222794e-07
"7202",240100000,"mig14",0.0028508079,6.38438441291207e-07
"7203",240100000,"mig5",0.0036551261,1.34322275887475e-06
"7204",240200000,"control",0.0020217018,5.0811376280403e-07
"7205",240200000,"mig14",0.0023893702,5.35099466419908e-07
"7206",240200000,"mig5",0.0018430147,6.77289708275925e-07
"7207",240300000,"control",0.0029698613,7.46414431717412e-07
"7208",240300000,"mig14",0.0058494629,1.30998724125422e-06
"7209",240300000,"mig5",0.0025977119,9.54633479014518e-07
"7210",240400000,"control",0.0044267176,1.11256572883638e-06
"7211",240400000,"mig14",0.0032267691,7.22634953625121e-07
"7212",240400000,"mig5",0.0025426004,9.34380546817261e-07
"7213",240500000,"control",0.003728074,9.36975823116877e-07
"7214",240500000,"mig14",0.002011324,4.50436018327154e-07
"7215",240500000,"mig5",0.0023068607,8.47748534255422e-07
"7216",240600000,"control",0.0016285829,4.09311296728973e-07
"7217",240600000,"mig14",0.0028129947,6.29970174990895e-07
"7218",240600000,"mig5",0.002670517,9.8138863454312e-07
"7219",240700000,"control",0.0051153277,1.28563391773341e-06
"7220",240700000,"mig14",0.00204275,4.57473871160387e-07
"7221",240700000,"mig5",0.0010343378,3.80108930667109e-07
"7222",240800000,"control",0.0037564133,9.44098331667956e-07
"7223",240800000,"mig14",0.0043476311,9.73652003277097e-07
"7224",240800000,"mig5",0.0013073968,4.80455417568226e-07
"7225",240900000,"control",0.0033891773,8.51801007800954e-07
"7226",240900000,"mig14",0.0023384841,5.23703524109173e-07
"7227",240900000,"mig5",0.0018600224,6.83539870128375e-07
"7228",2.41e+08,"control",0.0026245348,6.5962361651858e-07
"7229",2.41e+08,"mig14",0.0052163616,1.16820420243514e-06
"7230",2.41e+08,"mig5",0.0087768176,3.22539382452837e-06
"7231",241100000,"control",0.0036864,9.26501908046368e-07
"7232",241100000,"mig14",0.0035140306,7.86967167767987e-07
"7233",241100000,"mig5",0.0023469591,8.62484300409827e-07
"7234",241200000,"control",0.0023639616,5.94133825127047e-07
"7235",241200000,"mig14",0.0026246614,5.87792931657442e-07
"7236",241200000,"mig5",0.0024819118,9.12078085426327e-07
"7237",241300000,"control",0.0027331164,6.86913400475483e-07
"7238",241300000,"mig14",0.0017558479,3.93222144649044e-07
"7239",241300000,"mig5",0.0012512048,4.59805412287508e-07
"7240",241400000,"control",0.0024727903,6.21485712659655e-07
"7241",241400000,"mig14",0.001999564,4.47802366277296e-07
"7242",241400000,"mig5",0.0020849109,7.66184173811688e-07
"7243",241500000,"control",0.0017003009,4.27336162137304e-07
"7244",241500000,"mig14",0.0016025558,3.58892378204151e-07
"7245",241500000,"mig5",0.0024909335,9.15393471115412e-07
"7246",241600000,"control",0.0051692609,1.29918893420125e-06
"7247",241600000,"mig14",0.0040078221,8.97551776286452e-07
"7248",241600000,"mig5",0.0015746616,5.78672593168845e-07
"7249",241700000,"control",0.0023843518,5.99258488539983e-07
"7250",241700000,"mig14",0.0037098339,8.30817317633109e-07
"7251",241700000,"mig5",0.0029037563,1.06710177478855e-06
"7252",241800000,"control",0.0015692672,3.94403498002002e-07
"7253",241800000,"mig14",0.0015241237,3.41327509076633e-07
"7254",241800000,"mig5",0.0034420174,1.26490741540296e-06
"7255",241900000,"control",0.002392013,6.01183975849533e-07
"7256",241900000,"mig14",0.0042761578,9.57645557439081e-07
"7257",241900000,"mig5",0.003019248,1.10954383442122e-06
"7258",2.42e+08,"control",0.003049533,7.66438298380633e-07
"7259",2.42e+08,"mig14",0.0025716707,5.75925664167784e-07
"7260",2.42e+08,"mig5",0.0027694948,1.01776199894862e-06
"7261",242100000,"control",0.0022044087,5.5403343822266e-07
"7262",242100000,"mig14",0.0013703748,3.06895442269803e-07
"7263",242100000,"mig5",0.0033106959,1.21664806053978e-06
"7264",242200000,"control",0.002080874,5.22985495715082e-07
"7265",242200000,"mig14",0.0053195594,1.19131535018266e-06
"7266",242200000,"mig5",0.0051950045,1.90911286941831e-06
"7267",242300000,"control",0.0019290275,4.84821956223935e-07
"7268",242300000,"mig14",0.002834822,6.34858398918433e-07
"7269",242300000,"mig5",0.0030028274,1.103509426023e-06
"7270",242400000,"control",0.0039440077,9.91246381130525e-07
"7271",242400000,"mig14",0.0011103112,2.48654197947245e-07
"7272",242400000,"mig5",0.0036603571,1.34514509973508e-06
"7273",242500000,"control",0.001642956,4.12923684037606e-07
"7274",242500000,"mig14",0.0056483023,1.26493732403139e-06
"7275",242500000,"mig5",0.0014791525,5.43573941770842e-07
"7276",242600000,"control",0.0019884674,4.99760970103082e-07
"7277",242600000,"mig14",0.0008599765,1.92591740820933e-07
"7278",242600000,"mig5",0.0015652454,5.75212232624207e-07
"7279",242700000,"control",0.0021154154,5.31666776370082e-07
"7280",242700000,"mig14",0.0011013591,2.46649375114292e-07
"7281",242700000,"mig5",0.0052483411,1.92871354338712e-06
"7282",242800000,"control",0.0035949175,9.03509636235699e-07
"7283",242800000,"mig14",0.0012786339,2.86350067325861e-07
"7284",242800000,"mig5",0.0011661979,4.28566215713307e-07
"7285",242900000,"control",0.0023293224,5.85427964424682e-07
"7286",242900000,"mig14",0.0011530438,2.58224163898413e-07
"7287",242900000,"mig5",0.0012711804,4.67146248091279e-07
"7288",2.43e+08,"control",0.0008779343,2.20650988522502e-07
"7289",2.43e+08,"mig14",0.0011561121,2.58911309696421e-07
"7290",2.43e+08,"mig5",0.0044618704,1.63969332506191e-06
"7291",243100000,"control",0.0039268823,9.86942259012454e-07
"7292",243100000,"mig14",0.0007692279,1.72268591466197e-07
"7293",243100000,"mig5",0.0042939851,1.57799713465127e-06
"7294",243200000,"control",0.0013508681,3.39513311677781e-07
"7295",243200000,"mig14",0.0016238584,3.63663095564465e-07
"7296",243200000,"mig5",0.0032867175,1.20783623525107e-06
"7297",243300000,"control",0.0009239404,2.32213689106208e-07
"7298",243300000,"mig14",0.0020557296,4.60380652635415e-07
"7299",243300000,"mig5",0.0007102606,2.6101375891027e-07
